ID,Reference,Binomial,Genus,Species,Replicate,Specific_location,Location,Taxonomic_group,Latitude,Longitude,System,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
1450, DFO (2003). Witch flounder (Divs. 4RST). DFO Sci. Stock Status Rep. 2003/005. | DFO (2012). Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Div. 4RST). DFO Can. Sci. Advis. Sec. Sci. Advis. Rep. 2012/017.,Glyptocephalus_cynoglossus,Glyptocephalus,cynoglossus,0,0,Gulf of St Lawrence (4T east),Fish,47.21917,-61.28389,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,568,653,1841,574,522,138,361,887,448,1443,728,1007,4237,2197,1372,3471,687,827,1795,639,255,1885,508,510,871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1546,"DFO (2000). Status of Redfish stocks in the Northwest Atlantic: Redfish in Units 1,2 and in division 3O. DFO Sci. Stock Status Rep. A1-01 (2000).",Sebastes_norvegicus,Sebastes,norvegicus,0,0,Gulf of St Lawrence,Fish,48.33722,-61.71722,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325,225,170,100,70,50,40,50,60,50,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1948," Meredith, G. N. a. C., R.R. (1988). Status of the fin whale Balaeoptera physalus",Balaenoptera_physalus,Balaenoptera,physalus,0,0,Newfoundland,Mammals,55,-56,Marine,4483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1949," Meredith, G. N. a. C., R.R. (1988). Status of the fin whale Balaeoptera physalus",Balaenoptera_physalus,Balaenoptera,physalus,0,0,Nova Scotia,Mammals,44,-63,Marine,1070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2063,RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.,Gadus_macrocephalus,Gadus,macrocephalus,0,1,Hecate Strait,Fish,52.5,-130.5,Marine,11654,11165,26800,40796,42959,35338,26367,21113,18165,23910,21224,20036,20738,18302,15522,12050,35910,47593,38566,26906,22400,25441,19487,14143,8680,6749,8260,8367,7351,6111,4538,3695,4216,7364,9601,10648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2079,RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.,Parophrys_vetulus,Parophrys,vetulus,0,1,"Hecate Strait (Area DC/5), Canada.",Fish,52.5,-130.5,Marine,2745,2270,2351,3323,3834,3749,4630,4350,4016,4048,2674,2689,2918,3474,3323,2779,3176,3602,3274,4148,4067,3718,3976,4825,4624,4541,3909,5514,3005,2900,3105,3406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2096," Myers, R. Ransom Myers' Stock Recruitment Database.",Sebastes_alutus,Sebastes,alutus,0,1,"Goose Island Gully, British Columbia",Fish,51.28333,-129,Marine,49768,46530,45948,42882,40553,35959,34885,33163,32136,31474,30289,28764,28242,34914,35423,36339,37369,41337,41849,44315,44639,46850,47142,47401,47766,46955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2102," Therriault, T. W. and P. B. McCarter (2005). Using an Eulachon Indicator Framework to Provide Advice on Fraser River Harvest Opportunities for 2006. C. S. A. Secretariat. British Columbia., Department of Fisheries and Oceans Canada, Marine Ecosystems and Aquaculture Division.",Thaleichthys_pacificus,Thaleichthys,pacificus,0,0,"North and South Arms of the Lower Fraser River, British Columbia.",Fish,50,-125,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302,1916,74,134420,127,609,492,267,33,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2201,"COSEWIC (2003). COSEWIC assessment and update status report on the Steller sea lion Eumetopias jubatus in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada.| Olesiuk, P. F. (2018). Recent Trends in Abundance of Steller Sea Lions (Eumetopias jubatus) in British Columbia. DFO Canadian Science Advisory Secretariat (CSAS): v + 67 p.",Eumetopias_jubatus,Eumetopias,jubatus,0,0,British Columbia sites,Mammals,53.64972,-130.7925,Marine,NULL,4889,NULL,4039,NULL,NULL,NULL,5219,NULL,NULL,NULL,NULL,4726,NULL,NULL,NULL,NULL,6122,NULL,NULL,NULL,NULL,7378,NULL,8104,NULL,NULL,NULL,9818,NULL,NULL,12121,NULL,NULL,NULL,NULL,17042,NULL,16583,NULL,18833,NULL,NULL,22135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3408,"Chandler, W. J., Labate, L. and Wille, C. (1989). The American Pronghorn."" Audubon Wildlife Report. Species accounts. 1988/1989: 643.""",Antilocapra_americana,Antilocapra,americana,0,0,Canada,Mammals,60,-98,Terrestrial,21300,NULL,NULL,NULL,NULL,22133,NULL,NULL,NULL,NULL,9786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3426,"Grant, P. R. (1976). An 11-year study of small mammal populations at Mont St. Hilaire",Clethrionomys_gapperi,Clethrionomys,gapperi,0,0,"Mont St. Hilaire, Rouville County, Qu̩bec",Mammals,45.5675,-73.19306,Terrestrial,0.3,0.1,NULL,0.6,0.6,0.6,1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3428," Fryxell, J. M., B. Falls, et al. (1999). Density dependence",Glaucomys_sabrinus,Glaucomys,sabrinus,0,1,"Wildlife Research Station near Lake Sasajewun, Algonquin Provincial Park, Ontario",Mammals,45.595278,-78.523333,Terrestrial,NULL,NULL,0.33,2,0.67,1.33,0.83,2.92,0,0.45,0.74,1.78,0.22,1.11,0.22,1.78,0,0.67,NULL,0,0.83,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3433," Schneider, R. R. and P. Yodzis (1994). Extinction Dynamics in the American Marten (Martes Americana)."" Conservation Biology 8(4): 1058-1068.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Martes_americana,Martes,americana,0,1,"Algonquin Provincial National Park, Ontario",Mammals,45.56667,-78.6,Terrestrial,198,162,210,161,170,103,117,83,118,179,193,151,196,212,174,139,194,209,146,145,177,190,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3434," Fryxell, J., J. B. Falls, et al. (2001). Harvest dynamics of mustelid carnivores in Ontario",Martes_americana,Martes,americana,0,1,"Bracebridge District, Ontario, Canada",Mammals,45.0333,-79.3,Terrestrial,NULL,NULL,500,720,630,600,560,880,940,1050,1000,1150,1100,1125,960,1450,1100,900,880,1000,1325,1125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3445," Grant, P. R. (1976). An 11-year study of small mammal populations at Mont St. Hilaire",Napaeozapus_insignis,Napaeozapus,insignis,0,0,"Mont St. Hilaire, Rouville County, Qu̩bec",Mammals,45.5675,-73.19306,Terrestrial,0.2,0.2,NULL,1.2,0,0.3,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3455," Fryxell, J. M., B. Falls, et al. (1998). Long-term dynamics of small mammal populations in Ontario."" Ecology 79(1): 213-225.""",Peromyscus_maniculatus,Peromyscus,maniculatus,0,1,"Wildlife Research Station near Lake Sasajewun, Algonquin Provincial Park, Ontario",Mammals,45.595278,-78.523333,Terrestrial,NULL,NULL,320,161.67,115.67,143.33,73.75,174.58,126.25,226.3,155.56,143.33,96.89,144.22,138,308.22,67.56,92.67,NULL,86,257.5,104.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3469," Festa-Bianchet, M. and W. J. King (1991). Effects of litter size and population dynamics on juvenile and maternal survival in columbian ground squirrels."" Journal of Animal Ecology. 60(3): 1077 - 1090.""",Urocitellus_columbianus,Urocitellus,columbianus,0,0,"Southwestern Alberta, Canada",Mammals,50.61667,-114.65,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,56,50,45,57,77,46,42,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3473," Grant, P. R. (1976). An 11-year study of small mammal populations at Mont St. Hilaire",Tamias_striatus,Tamias,striatus,0,0,"Mont St. Hilaire, Rouville County, Qu̩bec",Mammals,45.5675,-73.19306,Terrestrial,0.5,0.875,NULL,0,0,2.1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3476," Fryxell, J. M., B. Falls, et al. (1998). Long-term dynamics of small mammal populations in Ontario."" Ecology 79(1): 213-225.""",Tamiasciurus_hudsonicus,Tamiasciurus,hudsonicus,0,1,"Wildlife Research Station near Lake Sasajewun, Algonquin Provincial Park, Ontario",Mammals,45.595278,-78.523333,Terrestrial,NULL,NULL,6.67,3,1.67,3.67,3.33,7.92,2.92,4.99,1.73,2.22,0.89,2.44,1.33,4.89,0.89,1.33,NULL,1.11,1.39,0.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3481,"Cotterill, S. E. (1997). Status of the Swift Fox (Vulpes velox) in Alberta. Wildlife Status Report No. 7. Edmonton, Alberta, California, Alberta Environmental Protection, Wildlife Management Division: 17pp.",Vulpes_velox,Vulpes,velox,0,0,"Wood Mountain Area, Saskatchewan",Mammals,49.18,-107.497222,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,NULL,25,NULL,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3482," Cotterill, S. E. (1997). Status of the Swift Fox (Vulpes velox) in Alberta. Wildlife Status Report No. 7. Edmonton, Alberta, California, Alberta Environmental Protection, Wildlife Management Division: 17pp.",Vulpes_velox,Vulpes,velox,0,0,Alberta/Saskatchewan Border Area,Mammals,55.37833,-109.86333,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200,NULL,NULL,NULL,130,NULL,192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3590," Weatherhead, P. J., G. Blouin-Demers, et al. (2002). Synchronous variation and long-term trends in two populations of black rat snakes."" Conservation Biology 16(6): 1602-1608.""",Pantherophis_obsoletus,Pantherophis,obsoletus,0,1,"Queens University Biological Station, Ontario, Canada",Herps,44.3,-76.56667,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.8,98.8,75.7,96.6,78.5,77.1,87.7,69.1,40.1,40.8,62.5,47.1,66.2,63,41.9,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3591,"Weatherhead, P. J., G. Blouin-Demers, et al. (2002). Synchronous variation and long-term trends in two populations of black rat snakes."" Conservation Biology 16(6): 1602-1608.""",Pantherophis_obsoletus,Pantherophis,obsoletus,0,1,"Hill Island, St Lawrence Islands National Park, Ontario, Canada",Herps,44.35056,-75.98472,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.8,11.9,161.9,64,46.5,47.1,53.5,29.5,33.9,34.1,20,27,70.8,48.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4289," COSEWIC (2004). COSEWIC assessment and status report on the Striped Bass Morone saxatilis in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: vii + 43 pp.",Morone_saxatilis,Morone,saxatilis,0,0,"Northwest Miramichi River, Southern Gulf of St. Lawrence",Fish,47.08333,-65.36667,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5500,28000,50000,8000,8000,3500,4000,4000,24000,29000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4290,"McCulloch, B. R. (2003). Update COSEWIC status report on the bigmouth shiner Notropis dorsalis in Canada. COSEWIC assessment and update status report on the bigmouth shiner Notropis dorsalis in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: 1-20 pp.",Notropis_dorsalis,Notropis,dorsalis,0,0,"Highway 2 crossing, Cypress River, Manitoba",Fish,49.56111,-99.0975,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130,58,NULL,NULL,NULL,52,58,60,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4291," COSEWIC (2002). COSEWIC assessment and status report on the Bocaccio Sebastes paucispinis in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: vii + 43 pp.",Sebastes_paucispinis,Sebastes,paucispinis,0,0,Area 3C and part of Area 3D (Vancouver Island),Fish,49.38528,-126.56278,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8000,NULL,NULL,6000,NULL,NULL,NULL,NULL,NULL,4500,NULL,NULL,850,NULL,NULL,85,NULL,NULL,300,NULL,NULL,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4292," COSEWIC (2002). COSEWIC assessment and status report on the Bocaccio Sebastes paucispinis in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: vii + 43 pp.",Sebastes_paucispinis,Sebastes,paucispinis,0,0,Queen Charlotte Sound,Fish,51.5,-129,Marine,NULL,23.7,NULL,28.5,NULL,NULL,235.5,7.5,NULL,NULL,NULL,NULL,NULL,NULL,34.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4293," COSEWIC (2002). COSEWIC assessment and status report on the Bocaccio Sebastes paucispinis in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: vii + 43 pp.",Sebastes_paucispinis,Sebastes,paucispinis,0,1,Hecate Strait,Fish,52.5,-130.5,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.1,NULL,NULL,5.8,NULL,0.4,NULL,0.4,NULL,1.1,NULL,0.6,NULL,NULL,0.4,NULL,0.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4294," Irvine, J. R. (2002). COSEWIC status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada, in COSEWIC assessment and status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: 1-34 pp.",Oncorhynchus_kisutch,Oncorhynchus,kisutch,0,1,"South Thompson population, interior Fraser watershed, British Columbia",Fish,51.379042,-118.944753,Freshwater,NULL,NULL,NULL,NULL,NULL,18354,12268,26572,25028,31918,21989,12895,18308,19392,48183,53204,48186,45564,84802,48496,32677,12896,64125,15045,7915,8261,10667,3418,5321,3379,3919,14235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4295," Irvine, J. R. (2002). COSEWIC status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada, in COSEWIC assessment and status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: 1-34 pp.",Oncorhynchus_kisutch,Oncorhynchus,kisutch,0,0,"North Thompson population, interior Fraser watershed, British Columbia",Fish,50.73861,-120.61111,Freshwater,NULL,NULL,NULL,NULL,NULL,69754,64713,133975,122364,149670,32996,64524,132382,109816,217692,141349,304113,118594,245150,86455,97542,45217,118917,77667,17702,51272,74645,11295,9810,9801,7282,28418,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4296,"Irvine, J. R. (2002). COSEWIC status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada, in COSEWIC assessment and status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: 1-34 pp.",Oncorhynchus_kisutch,Oncorhynchus,kisutch,0,1,"Lower Thompson population, interior Fraser watershed, British Columbia",Fish,50.163758,-120.531365,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17205,5973,6511,9153,13843,9763,17021,12619,25905,69916,9217,4509,7109,7037,2828,5502,4616,10568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4297," Irvine, J. R. (2002). COSEWIC status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada, in COSEWIC assessment and status report on the coho salmon Oncorhynchus kisutch (Interior Fraser population) in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: 1-34 pp.",Oncorhynchus_kisutch,Oncorhynchus,kisutch,0,0,"Non-Thompson Fraser sub-populations, interior Fraser watershed, British Columbia",Fish,52.51833,-118.31667,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8757,5924,4867,14533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4299," Government of Canada (1996). The State of Canada's Environment - 1996. Ottawa, Environment Canada.",Oncorhynchus_kisutch,Oncorhynchus,kisutch,0,0,"Fraser River, British Columbia",Fish,53.13556,-121.18417,Freshwater,66050,108406,39546,56829,72149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4300," Government of Canada (1996). The State of Canada's Environment - 1996. Ottawa, Environment Canada.",Oncorhynchus_gorbuscha,Oncorhynchus,gorbuscha,0,0,"Fraser River, British Columbia",Fish,53.13556,-121.18417,Freshwater,1530913,1804952,NULL,1751261,NULL,1367089,NULL,2387811,NULL,NULL,3560655,4488335,NULL,4631620,NULL,6480614,NULL,3224000,NULL,NULL,7288000,12943000,NULL,10200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4301," Government of Canada (1996). The State of Canada's Environment - 1996. Ottawa, Environment Canada.",Oncorhynchus_keta,Oncorhynchus,keta,0,0,"Fraser River, British Columbia",Fish,53.13556,-121.18417,Freshwater,287250,290150,423290,267105,350390,191445,340467,599371,359065,255634,312182,435345,322286,367363,540265,1147702,833591,430000,488070,523657,736039,790064,756608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4302," Government of Canada (1996). The State of Canada's Environment - 1996. Ottawa, Environment Canada.",Oncorhynchus_tshawytscha,Oncorhynchus,tshawytscha,0,0,"Fraser River, British Columbia",Fish,53.13556,-121.18417,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268882,278268,184505,144531,155054,283322,177579,226043,196596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4303," Hecnar, S. J. and R. T. McLoskey (1997). Spatial scale and determination of species status of the green frog."" Conservation Biology 11(3): 670-682.""",Lithobates_clamitans,Lithobates,clamitans,0,0,"Essex Plain, Ontario, Canada",Herps,42.16667,-82.81667,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,7,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4304," Hecnar, S. J. and R. T. McLoskey (1997). Spatial scale and determination of species status of the green frog."" Conservation Biology 11(3): 670-682.""",Lithobates_clamitans,Lithobates,clamitans,0,0,"Stratford Plain, Ontario, Canada",Herps,43.37,-80.98194,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,15,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4305," Hecnar, S. J. and R. T. McLoskey (1997). Spatial scale and determination of species status of the green frog."" Conservation Biology 11(3): 670-682.""",Lithobates_clamitans,Lithobates,clamitans,0,0,"Grey-Bruce Uplands, Ontario, Canada",Herps,44.42389,-81.10944,Freshwater,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,12,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
